,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,Notes
62,"Tue, Dec 9, 2014",8:00p,Dallas Mavericks,105,Memphis Grizzlies,114,Box Score,,16512,
63,"Tue, Dec 9, 2014",8:00p,New York Knicks,93,New Orleans Pelicans,104,Box Score,,13789,
64,"Tue, Dec 9, 2014",8:00p,Milwaukee Bucks,101,Oklahoma City Thunder,114,Box Score,,18203,
65,"Tue, Dec 9, 2014",9:00p,Miami Heat,103,Phoenix Suns,97,Box Score,,14963,
66,"Tue, Dec 9, 2014",9:00p,San Antonio Spurs,96,Utah Jazz,100,Box Score,,18382,
67,"Tue, Dec 9, 2014",10:30p,Sacramento Kings,95,Los Angeles Lakers,98,Box Score,,18267,
68,"Wed, Dec 10, 2014",7:00p,Boston Celtics,87,Charlotte Hornets,96,Box Score,,15276,
69,"Wed, Dec 10, 2014",7:00p,Los Angeles Clippers,103,Indiana Pacers,96,Box Score,,16392,
70,"Wed, Dec 10, 2014",7:00p,Washington Wizards,91,Orlando Magic,89,Box Score,,16081,
71,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS,,,Attend.,Notes
72,"Wed, Dec 10, 2014",7:30p,Philadelphia 76ers,79,Atlanta Hawks,95,Box Score,,11733,
73,"Wed, Dec 10, 2014",8:00p,Brooklyn Nets,80,Chicago Bulls,105,Box Score,,11733,
74,"Wed, Dec 10, 2014",8:00p,New Orleans Pelicans,107,Dallas Mavericks,112,Box Score,,19988,
75,"Wed, Dec 10, 2014",8:00p,Portland Trail Blazers,82,Minnesota Timberwolves,90,Box Score,,10337,
76,"Wed, Dec 10, 2014",8:30p,New York Knicks,95,San Antonio Spurs,109,Box Score,,18581,
77,"Wed, Dec 10, 2014",10:30p,Miami Heat,82,Denver Nuggets,102,Box Score,,13433,
78,"Wed, Dec 10, 2014",10:30p,Houston Rockets,93,Golden State Warriors,105,Box Score,,19596,
79,"Thu, Dec 11, 2014",8:00p,Cleveland Cavaliers,94,Oklahoma City Thunder,103,Box Score,,18203,
80,"Thu, Dec 11, 2014",10:30p,Houston Rockets,113,Sacramento Kings,109,Box Score,OT,16676,
81,"Fri, Dec 12, 2014",7:00p,Portland Trail Blazers,106,Chicago Bulls,115,Box Score,,21725,
82,"Fri, Dec 12, 2014",7:00p,Los Angeles Clippers,96,Washington Wizards,104,Box Score,,17437,
83,"Fri, Dec 12, 2014",7:30p,Orlando Magic,81,Atlanta Hawks,87,Box Score,,13247,
84,"Fri, Dec 12, 2014",7:30p,New York Knicks,101,Boston Celtics,95,Box Score,,17989,
85,"Fri, Dec 12, 2014",7:30p,Philadelphia 76ers,70,Brooklyn Nets,88,Box Score,,16326,
86,"Fri, Dec 12, 2014",7:30p,Indiana Pacers,94,Toronto Raptors,106,Box Score,,19800,
87,"Fri, Dec 12, 2014",8:00p,Charlotte Hornets,107,Memphis Grizzlies,113,Box Score,2OT,15897,
88,"Fri, Dec 12, 2014",8:00p,Oklahoma City Thunder,111,Minnesota Timberwolves,92,Box Score,,13557,
89,"Fri, Dec 12, 2014",8:00p,Cleveland Cavaliers,114,New Orleans Pelicans,119,Box Score,,18069,
90,"Fri, Dec 12, 2014",9:00p,Detroit Pistons,105,Phoenix Suns,103,Box Score,,17007,
91,"Fri, Dec 12, 2014",9:00p,Miami Heat,100,Utah Jazz,95,Box Score,,19911,
92,"Fri, Dec 12, 2014",9:30p,Los Angeles Lakers,112,San Antonio Spurs,110,Box Score,OT,18581,
93,"Sat, Dec 13, 2014",2:00p,Golden State Warriors,105,Dallas Mavericks,98,Box Score,,20317,
94,"Sat, Dec 13, 2014",7:00p,Brooklyn Nets,114,Charlotte Hornets,87,Box Score,,17113,
95,"Sat, Dec 13, 2014",7:00p,Portland Trail Blazers,95,Indiana Pacers,85,Box Score,,17206,
96,"Sat, Dec 13, 2014",7:00p,Atlanta Hawks,99,Orlando Magic,100,Box Score,,15939,
97,"Sat, Dec 13, 2014",7:30p,Los Angeles Clippers,106,Milwaukee Bucks,111,Box Score,,16227,
98,"Sat, Dec 13, 2014",7:30p,Memphis Grizzlies,120,Philadelphia 76ers,115,Box Score,OT,13698,
99,"Sat, Dec 13, 2014",8:00p,Denver Nuggets,96,Houston Rockets,108,Box Score,,18136,
100,"Sat, Dec 13, 2014",10:00p,Detroit Pistons,95,Sacramento Kings,90,Box Score,,16242,
101,"Sun, Dec 14, 2014",6:00p,Chicago Bulls,93,Miami Heat,75,Box Score,,19600,
102,"Sun, Dec 14, 2014",6:00p,Golden State Warriors,128,New Orleans Pelicans,122,Box Score,OT,15037,
103,"Sun, Dec 14, 2014",6:00p,Utah Jazz,84,Washington Wizards,93,Box Score,,15220,
104,"Sun, Dec 14, 2014",7:00p,Los Angeles Lakers,100,Minnesota Timberwolves,94,Box Score,,15008,
105,"Sun, Dec 14, 2014",7:00p,Phoenix Suns,88,Oklahoma City Thunder,112,Box Score,,18203,
106,"Sun, Dec 14, 2014",7:30p,Toronto Raptors,95,New York Knicks,90,Box Score,OT,19812,
107,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS,,,Attend.,Notes
108,"Sun, Dec 14, 2014",8:00p,San Antonio Spurs,99,Denver Nuggets,91,Box Score,,16544,
109,"Mon, Dec 15, 2014",7:00p,Charlotte Hornets,88,Cleveland Cavaliers,97,Box Score,,20562,
110,"Mon, Dec 15, 2014",7:00p,Los Angeles Lakers,91,Indiana Pacers,110,Box Score,,15261,
111,"Mon, Dec 15, 2014",7:00p,Boston Celtics,105,Philadelphia 76ers,87,Box Score,,12903,
112,"Mon, Dec 15, 2014",7:30p,Chicago Bulls,86,Atlanta Hawks,93,Box Score,,16805,
113,"Mon, Dec 15, 2014",7:30p,Orlando Magic,82,Toronto Raptors,95,Box Score,,19800,
114,"Mon, Dec 15, 2014",9:00p,Milwaukee Bucks,96,Phoenix Suns,94,Box Score,,17327,
115,"Mon, Dec 15, 2014",10:00p,San Antonio Spurs,95,Portland Trail Blazers,108,Box Score,,19441,
116,"Mon, Dec 15, 2014",10:30p,Detroit Pistons,91,Los Angeles Clippers,113,Box Score,,19060,
117,"Tue, Dec 16, 2014",7:00p,Minnesota Timberwolves,95,Washington Wizards,109,Box Score,,15823,
118,"Tue, Dec 16, 2014",7:30p,Miami Heat,95,Brooklyn Nets,91,Box Score,,16827,
119,"Tue, Dec 16, 2014",8:00p,Golden State Warriors,98,Memphis Grizzlies,105,Box Score,,18119,
120,"Tue, Dec 16, 2014",8:00p,Utah Jazz,111,New Orleans Pelicans,119,Box Score,,13179,
121,"Tue, Dec 16, 2014",8:00p,Dallas Mavericks,107,New York Knicks,87,Box Score,,19812,
122,"Tue, Dec 16, 2014",10:30p,Oklahoma City Thunder,104,Sacramento Kings,92,Box Score,,17317,
123,"Wed, Dec 17, 2014",7:00p,Phoenix Suns,111,Charlotte Hornets,106,Box Score,,15459,
124,"Wed, Dec 17, 2014",7:00p,Atlanta Hawks,127,Cleveland Cavaliers,98,Box Score,,20562,
125,"Wed, Dec 17, 2014",7:30p,Orlando Magic,92,Boston Celtics,109,Box Score,,16764,
126,"Wed, Dec 17, 2014",7:30p,Dallas Mavericks,117,Detroit Pistons,106,Box Score,,12287,
127,"Wed, Dec 17, 2014",7:30p,Utah Jazz,105,Miami Heat,87,Box Score,,19633,
128,"Wed, Dec 17, 2014",8:00p,Brooklyn Nets,89,Toronto Raptors,105,Box Score,,19800,
129,"Wed, Dec 17, 2014",8:30p,Memphis Grizzlies,117,San Antonio Spurs,116,Box Score,3OT,18581,
130,"Wed, Dec 17, 2014",10:00p,Milwaukee Bucks,97,Portland Trail Blazers,104,Box Score,,19495,
131,"Wed, Dec 17, 2014",10:30p,Houston Rockets,115,Denver Nuggets,111,Box Score,OT,12107,
132,"Wed, Dec 17, 2014",10:30p,Indiana Pacers,100,Los Angeles Clippers,102,Box Score,,19060,
133,"Thu, Dec 18, 2014",8:00p,New York Knicks,97,Chicago Bulls,103,Box Score,,21875,
134,"Thu, Dec 18, 2014",8:30p,New Orleans Pelicans,99,Houston Rockets,90,Box Score,,18137,
