,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,Unnamed: 6,Unnamed: 7,Attend.,Notes
212,"Sun, Nov 29, 2015",2:00p,Milwaukee Bucks,82,Charlotte Hornets,87,Box Score,,14224,
213,"Sun, Nov 29, 2015",3:30p,Minnesota Timberwolves,99,Los Angeles Clippers,107,Box Score,,19060,
214,"Sun, Nov 29, 2015",6:00p,Detroit Pistons,83,Brooklyn Nets,87,Box Score,,12823,
215,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS,,,Attend.,Notes
216,"Sun, Nov 29, 2015",6:00p,Philadelphia 76ers,84,Memphis Grizzlies,92,Box Score,,15322,
217,"Sun, Nov 29, 2015",6:00p,Boston Celtics,91,Orlando Magic,110,Box Score,,16209,
218,"Sun, Nov 29, 2015",6:00p,Phoenix Suns,107,Toronto Raptors,102,Box Score,,19800,
219,"Sun, Nov 29, 2015",7:30p,Houston Rockets,116,New York Knicks,111,Box Score,OT,19812,
220,"Sun, Nov 29, 2015",9:30p,Indiana Pacers,107,Los Angeles Lakers,103,Box Score,,18997,
221,"Mon, Nov 30, 2015",7:30p,Houston Rockets,105,Detroit Pistons,116,Box Score,,14818,
222,"Mon, Nov 30, 2015",7:30p,Boston Celtics,105,Miami Heat,95,Box Score,,19600,
223,"Mon, Nov 30, 2015",8:00p,Oklahoma City Thunder,100,Atlanta Hawks,106,Box Score,,17768,
224,"Mon, Nov 30, 2015",8:00p,San Antonio Spurs,89,Chicago Bulls,92,Box Score,,21909,
225,"Mon, Nov 30, 2015",8:00p,Denver Nuggets,74,Milwaukee Bucks,92,Box Score,,10187,
226,"Mon, Nov 30, 2015",9:00p,Golden State Warriors,106,Utah Jazz,103,Box Score,,19911,
227,"Mon, Nov 30, 2015",10:00p,Dallas Mavericks,98,Sacramento Kings,112,Box Score,,16937,
228,"Mon, Nov 30, 2015",10:30p,Portland Trail Blazers,87,Los Angeles Clippers,102,Box Score,,19060,
0,"Tue, Dec 1, 2015",7:00p,Washington Wizards,97,Cleveland Cavaliers,85,Box Score,,20562,
1,"Tue, Dec 1, 2015",7:00p,Los Angeles Lakers,91,Philadelphia 76ers,103,Box Score,,20510,
2,"Tue, Dec 1, 2015",7:30p,Phoenix Suns,91,Brooklyn Nets,94,Box Score,,12787,
3,"Tue, Dec 1, 2015",8:00p,Orlando Magic,96,Minnesota Timberwolves,93,Box Score,,10694,
4,"Tue, Dec 1, 2015",8:00p,Memphis Grizzlies,113,New Orleans Pelicans,104,Box Score,,16020,
5,"Tue, Dec 1, 2015",10:00p,Dallas Mavericks,115,Portland Trail Blazers,112,Box Score,OT,19393,
6,"Wed, Dec 2, 2015",7:00p,Golden State Warriors,116,Charlotte Hornets,99,Box Score,,19542,
7,"Wed, Dec 2, 2015",7:00p,Los Angeles Lakers,108,Washington Wizards,104,Box Score,,20356,
8,"Wed, Dec 2, 2015",7:30p,Phoenix Suns,122,Detroit Pistons,127,Box Score,OT,13985,
9,"Wed, Dec 2, 2015",7:30p,Philadelphia 76ers,87,New York Knicks,99,Box Score,,19812,
10,"Wed, Dec 2, 2015",8:00p,Toronto Raptors,96,Atlanta Hawks,86,Box Score,,12559,
11,"Wed, Dec 2, 2015",8:00p,Denver Nuggets,90,Chicago Bulls,99,Box Score,,21349,
12,"Wed, Dec 2, 2015",8:00p,New Orleans Pelicans,101,Houston Rockets,108,Box Score,,17339,
13,"Wed, Dec 2, 2015",8:30p,Milwaukee Bucks,70,San Antonio Spurs,95,Box Score,,18418,
14,"Wed, Dec 2, 2015",10:30p,Indiana Pacers,103,Los Angeles Clippers,91,Box Score,,19060,
15,"Thu, Dec 3, 2015",7:00p,Oklahoma City Thunder,95,Miami Heat,97,Box Score,,19600,
16,"Thu, Dec 3, 2015",7:30p,Denver Nuggets,106,Toronto Raptors,105,Box Score,,19800,
17,"Thu, Dec 3, 2015",9:00p,Orlando Magic,103,Utah Jazz,94,Box Score,,19247,
18,"Thu, Dec 3, 2015",9:30p,San Antonio Spurs,103,Memphis Grizzlies,83,Box Score,,17013,
19,"Thu, Dec 3, 2015",10:00p,Indiana Pacers,111,Portland Trail Blazers,123,Box Score,,19206,
20,"Thu, Dec 3, 2015",10:00p,Boston Celtics,114,Sacramento Kings,97,Box Score,,18660,"at Mexico City, Mexico"
21,"Fri, Dec 4, 2015",7:00p,Brooklyn Nets,91,New York Knicks,108,Box Score,,19812,
22,"Fri, Dec 4, 2015",7:00p,Phoenix Suns,106,Washington Wizards,109,Box Score,,17255,
23,"Fri, Dec 4, 2015",7:30p,Milwaukee Bucks,95,Detroit Pistons,102,Box Score,,16963,
24,"Fri, Dec 4, 2015",8:00p,Los Angeles Lakers,87,Atlanta Hawks,100,Box Score,,19051,
25,"Fri, Dec 4, 2015",8:30p,Houston Rockets,100,Dallas Mavericks,96,Box Score,,20339,
26,"Fri, Dec 4, 2015",9:30p,Cleveland Cavaliers,108,New Orleans Pelicans,114,Box Score,OT,17906,
27,"Sat, Dec 5, 2015",1:00p,Denver Nuggets,108,Philadelphia 76ers,105,Box Score,,15677,
28,"Sat, Dec 5, 2015",5:00p,Golden State Warriors,112,Toronto Raptors,109,Box Score,,20160,
29,"Sat, Dec 5, 2015",8:00p,Charlotte Hornets,102,Chicago Bulls,96,Box Score,,21770,
30,"Sat, Dec 5, 2015",8:00p,Sacramento Kings,113,Houston Rockets,120,Box Score,,17318,
31,"Sat, Dec 5, 2015",8:00p,Cleveland Cavaliers,84,Miami Heat,99,Box Score,,19600,
32,"Sat, Dec 5, 2015",8:00p,Portland Trail Blazers,109,Minnesota Timberwolves,103,Box Score,,16203,
33,"Sat, Dec 5, 2015",8:30p,New York Knicks,91,Milwaukee Bucks,106,Box Score,,16223,
34,"Sat, Dec 5, 2015",8:30p,Boston Celtics,105,San Antonio Spurs,108,Box Score,,18418,
35,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS,,,Attend.,Notes
36,"Sat, Dec 5, 2015",9:00p,Indiana Pacers,119,Utah Jazz,122,Box Score,OT,19500,
37,"Sat, Dec 5, 2015",10:30p,Orlando Magic,101,Los Angeles Clippers,103,Box Score,,19146,
38,"Sun, Dec 6, 2015",3:30p,Phoenix Suns,93,Memphis Grizzlies,95,Box Score,,16022,
39,"Sun, Dec 6, 2015",6:00p,Golden State Warriors,114,Brooklyn Nets,98,Box Score,,17732,
40,"Sun, Dec 6, 2015",6:00p,Los Angeles Lakers,91,Detroit Pistons,111,Box Score,,20228,
41,"Sun, Dec 6, 2015",6:00p,Dallas Mavericks,116,Washington Wizards,104,Box Score,,16394,
42,"Sun, Dec 6, 2015",7:00p,Sacramento Kings,95,Oklahoma City Thunder,98,Box Score,,18203,
43,"Mon, Dec 7, 2015",7:00p,Detroit Pistons,84,Charlotte Hornets,104,Box Score,,15481,
44,"Mon, Dec 7, 2015",7:00p,San Antonio Spurs,119,Philadelphia 76ers,68,Box Score,,14449,
45,"Mon, Dec 7, 2015",7:30p,Washington Wizards,114,Miami Heat,103,Box Score,,19600,
46,"Mon, Dec 7, 2015",7:30p,Dallas Mavericks,104,New York Knicks,97,Box Score,,19812,
47,"Mon, Dec 7, 2015",7:30p,Los Angeles Lakers,93,Toronto Raptors,102,Box Score,,20163,
48,"Mon, Dec 7, 2015",8:00p,Phoenix Suns,103,Chicago Bulls,101,Box Score,,21337,
49,"Mon, Dec 7, 2015",8:00p,Portland Trail Blazers,88,Milwaukee Bucks,90,Box Score,,14389,
50,"Mon, Dec 7, 2015",8:00p,Los Angeles Clippers,110,Minnesota Timberwolves,106,Box Score,,11467,
51,"Mon, Dec 7, 2015",8:00p,Boston Celtics,111,New Orleans Pelicans,93,Box Score,,15715,
52,"Tue, Dec 8, 2015",7:00p,Portland Trail Blazers,100,Cleveland Cavaliers,105,Box Score,,20562,
53,"Tue, Dec 8, 2015",7:00p,Golden State Warriors,131,Indiana Pacers,123,Box Score,,18165,
54,"Tue, Dec 8, 2015",7:30p,Houston Rockets,105,Brooklyn Nets,110,Box Score,,13319,
55,"Tue, Dec 8, 2015",8:00p,Oklahoma City Thunder,125,Memphis Grizzlies,88,Box Score,,16415,
56,"Tue, Dec 8, 2015",9:00p,Orlando Magic,85,Denver Nuggets,74,Box Score,,13925,
57,"Tue, Dec 8, 2015",10:00p,Utah Jazz,106,Sacramento Kings,114,Box Score,,16505,
58,"Wed, Dec 9, 2015",7:00p,Chicago Bulls,100,Boston Celtics,105,Box Score,,17318,
59,"Wed, Dec 9, 2015",7:00p,Miami Heat,81,Charlotte Hornets,99,Box Score,,17404,
60,"Wed, Dec 9, 2015",7:00p,Houston Rockets,109,Washington Wizards,103,Box Score,,16041,
61,"Wed, Dec 9, 2015",7:30p,Memphis Grizzlies,93,Detroit Pistons,92,Box Score,,13411,
62,"Wed, Dec 9, 2015",7:30p,San Antonio Spurs,94,Toronto Raptors,97,Box Score,,19800,
63,"Wed, Dec 9, 2015",8:00p,Los Angeles Clippers,109,Milwaukee Bucks,95,Box Score,,14224,
64,"Wed, Dec 9, 2015",8:00p,Los Angeles Lakers,122,Minnesota Timberwolves,123,Box Score,OT,18076,
65,"Wed, Dec 9, 2015",9:00p,Orlando Magic,104,Phoenix Suns,107,Box Score,,17637,
66,"Wed, Dec 9, 2015",9:00p,New York Knicks,85,Utah Jazz,106,Box Score,,18586,
67,"Wed, Dec 9, 2015",9:30p,Atlanta Hawks,98,Dallas Mavericks,95,Box Score,,19936,
68,"Thu, Dec 10, 2015",7:30p,Philadelphia 76ers,91,Brooklyn Nets,100,Box Score,,13266,
69,"Thu, Dec 10, 2015",8:00p,Los Angeles Clippers,80,Chicago Bulls,83,Box Score,,21491,
70,"Thu, Dec 10, 2015",8:00p,Atlanta Hawks,94,Oklahoma City Thunder,107,Box Score,,18203,
71,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS,,,Attend.,Notes
72,"Thu, Dec 10, 2015",10:30p,New York Knicks,97,Sacramento Kings,99,Box Score,,17317,
73,"Fri, Dec 11, 2015",7:00p,Miami Heat,83,Indiana Pacers,96,Box Score,,16184,
74,"Fri, Dec 11, 2015",7:00p,Cleveland Cavaliers,111,Orlando Magic,76,Box Score,,17239,
75,"Fri, Dec 11, 2015",7:00p,Detroit Pistons,107,Philadelphia 76ers,95,Box Score,,17239,
76,"Fri, Dec 11, 2015",7:30p,Golden State Warriors,124,Boston Celtics,119,Box Score,2OT,18624,
77,"Fri, Dec 11, 2015",7:30p,Milwaukee Bucks,83,Toronto Raptors,90,Box Score,,19800,
78,"Fri, Dec 11, 2015",8:00p,Charlotte Hornets,123,Memphis Grizzlies,99,Box Score,,17111,
79,"Fri, Dec 11, 2015",8:00p,Washington Wizards,105,New Orleans Pelicans,107,Box Score,,16875,
80,"Fri, Dec 11, 2015",9:00p,Minnesota Timberwolves,108,Denver Nuggets,111,Box Score,OT,12533,
81,"Fri, Dec 11, 2015",9:00p,Oklahoma City Thunder,94,Utah Jazz,90,Box Score,,19911,
82,"Fri, Dec 11, 2015",9:30p,Portland Trail Blazers,106,Phoenix Suns,96,Box Score,,17028,
83,"Fri, Dec 11, 2015",9:30p,Los Angeles Lakers,87,San Antonio Spurs,109,Box Score,,18418,
84,"Sat, Dec 12, 2015",5:00p,Los Angeles Clippers,105,Brooklyn Nets,100,Box Score,,15689,
85,"Sat, Dec 12, 2015",7:00p,Boston Celtics,98,Charlotte Hornets,93,Box Score,,18490,
86,"Sat, Dec 12, 2015",7:30p,Indiana Pacers,96,Detroit Pistons,118,Box Score,,14858,
87,"Sat, Dec 12, 2015",8:00p,San Antonio Spurs,103,Atlanta Hawks,78,Box Score,,17752,
88,"Sat, Dec 12, 2015",8:00p,New Orleans Pelicans,94,Chicago Bulls,98,Box Score,,21605,
89,"Sat, Dec 12, 2015",8:00p,Los Angeles Lakers,97,Houston Rockets,126,Box Score,,18456,
90,"Sat, Dec 12, 2015",8:30p,Washington Wizards,114,Dallas Mavericks,111,Box Score,,20088,
91,"Sat, Dec 12, 2015",8:30p,Golden State Warriors,95,Milwaukee Bucks,108,Box Score,,18717,
92,"Sat, Dec 12, 2015",10:00p,New York Knicks,112,Portland Trail Blazers,110,Box Score,,19511,
93,"Sun, Dec 13, 2015",3:30p,Minnesota Timberwolves,101,Phoenix Suns,108,Box Score,,16919,
94,"Sun, Dec 13, 2015",6:00p,Memphis Grizzlies,97,Miami Heat,100,Box Score,,19813,
95,"Sun, Dec 13, 2015",6:00p,Philadelphia 76ers,76,Toronto Raptors,96,Box Score,,19800,
96,"Sun, Dec 13, 2015",7:00p,Utah Jazz,98,Oklahoma City Thunder,104,Box Score,OT,18203,
97,"Mon, Dec 14, 2015",7:00p,Toronto Raptors,90,Indiana Pacers,106,Box Score,,16598,
98,"Mon, Dec 14, 2015",7:30p,Orlando Magic,105,Brooklyn Nets,82,Box Score,,12946,
99,"Mon, Dec 14, 2015",7:30p,Los Angeles Clippers,105,Detroit Pistons,103,Box Score,OT,13525,
100,"Mon, Dec 14, 2015",8:00p,Miami Heat,100,Atlanta Hawks,88,Box Score,,15039,
101,"Mon, Dec 14, 2015",8:00p,Philadelphia 76ers,96,Chicago Bulls,115,Box Score,,21166,
102,"Mon, Dec 14, 2015",8:00p,Washington Wizards,95,Memphis Grizzlies,112,Box Score,,15397,
103,"Mon, Dec 14, 2015",8:30p,Phoenix Suns,94,Dallas Mavericks,104,Box Score,,19822,
104,"Mon, Dec 14, 2015",8:30p,Utah Jazz,81,San Antonio Spurs,118,Box Score,,18418,
105,"Mon, Dec 14, 2015",9:00p,Houston Rockets,108,Denver Nuggets,114,Box Score,,12022,
106,"Mon, Dec 14, 2015",10:00p,New Orleans Pelicans,101,Portland Trail Blazers,105,Box Score,,19231,
107,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS,,,Attend.,Notes
108,"Tue, Dec 15, 2015",7:30p,Cleveland Cavaliers,89,Boston Celtics,77,Box Score,,18624,
109,"Tue, Dec 15, 2015",8:00p,Denver Nuggets,112,Minnesota Timberwolves,100,Box Score,,11323,
110,"Tue, Dec 15, 2015",10:00p,Houston Rockets,97,Sacramento Kings,107,Box Score,,17317,
111,"Tue, Dec 15, 2015",10:30p,Milwaukee Bucks,95,Los Angeles Lakers,113,Box Score,,18997,
112,"Wed, Dec 16, 2015",7:00p,Dallas Mavericks,81,Indiana Pacers,107,Box Score,,14824,
113,"Wed, Dec 16, 2015",7:00p,Charlotte Hornets,98,Orlando Magic,113,Box Score,,16019,
114,"Wed, Dec 16, 2015",7:30p,Miami Heat,104,Brooklyn Nets,98,Box Score,,15113,
115,"Wed, Dec 16, 2015",7:30p,Boston Celtics,116,Detroit Pistons,119,Box Score,,13120,
116,"Wed, Dec 16, 2015",7:30p,Minnesota Timberwolves,102,New York Knicks,107,Box Score,,19812,
117,"Wed, Dec 16, 2015",8:00p,Philadelphia 76ers,106,Atlanta Hawks,127,Box Score,,14827,
118,"Wed, Dec 16, 2015",8:00p,Memphis Grizzlies,85,Chicago Bulls,98,Box Score,,21032,
119,"Wed, Dec 16, 2015",8:00p,Portland Trail Blazers,90,Oklahoma City Thunder,106,Box Score,,18203,
120,"Wed, Dec 16, 2015",8:30p,Washington Wizards,95,San Antonio Spurs,114,Box Score,,18418,
121,"Wed, Dec 16, 2015",9:00p,New Orleans Pelicans,104,Utah Jazz,94,Box Score,,17899,
122,"Wed, Dec 16, 2015",10:30p,Phoenix Suns,103,Golden State Warriors,128,Box Score,,19596,
123,"Wed, Dec 16, 2015",10:30p,Milwaukee Bucks,90,Los Angeles Clippers,103,Box Score,,19060,
124,"Thu, Dec 17, 2015",7:00p,Toronto Raptors,99,Charlotte Hornets,109,Box Score,OT,15817,
125,"Thu, Dec 17, 2015",8:00p,Oklahoma City Thunder,100,Cleveland Cavaliers,104,Box Score,,20562,
126,"Thu, Dec 17, 2015",10:30p,Houston Rockets,107,Los Angeles Lakers,87,Box Score,,18997,
127,"Fri, Dec 18, 2015",7:00p,Brooklyn Nets,97,Indiana Pacers,104,Box Score,,16548,
128,"Fri, Dec 18, 2015",7:00p,Portland Trail Blazers,94,Orlando Magic,102,Box Score,,17156,
129,"Fri, Dec 18, 2015",7:00p,New York Knicks,107,Philadelphia 76ers,97,Box Score,,17880,
130,"Fri, Dec 18, 2015",7:30p,Atlanta Hawks,109,Boston Celtics,101,Box Score,,18624,
131,"Fri, Dec 18, 2015",8:00p,Detroit Pistons,147,Chicago Bulls,144,Box Score,4OT,21534,
132,"Fri, Dec 18, 2015",8:00p,Toronto Raptors,108,Miami Heat,94,Box Score,,19600,
133,"Fri, Dec 18, 2015",8:00p,Sacramento Kings,95,Minnesota Timberwolves,99,Box Score,,12770,
134,"Fri, Dec 18, 2015",8:00p,Los Angeles Clippers,107,San Antonio Spurs,115,Box Score,,18418,
135,"Fri, Dec 18, 2015",8:30p,Memphis Grizzlies,88,Dallas Mavericks,97,Box Score,,20199,
136,"Fri, Dec 18, 2015",9:00p,Denver Nuggets,88,Utah Jazz,97,Box Score,,19169,
137,"Fri, Dec 18, 2015",10:30p,Milwaukee Bucks,112,Golden State Warriors,121,Box Score,,19596,
138,"Fri, Dec 18, 2015",10:30p,New Orleans Pelicans,88,Phoenix Suns,104,Box Score,,17227,
139,"Sat, Dec 19, 2015",5:00p,Los Angeles Lakers,78,Oklahoma City Thunder,118,Box Score,,18203,
140,"Sat, Dec 19, 2015",7:00p,Charlotte Hornets,101,Washington Wizards,109,Box Score,,16987,
141,"Sat, Dec 19, 2015",7:30p,Chicago Bulls,91,New York Knicks,107,Box Score,,19812,
142,"Sat, Dec 19, 2015",8:00p,Los Angeles Clippers,97,Houston Rockets,107,Box Score,,18212,
143,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS,,,Attend.,Notes
144,"Sat, Dec 19, 2015",8:00p,Indiana Pacers,84,Memphis Grizzlies,96,Box Score,,18119,
145,"Sun, Dec 20, 2015",1:00p,Minnesota Timberwolves,100,Brooklyn Nets,85,Box Score,,14552,
146,"Sun, Dec 20, 2015",1:00p,Portland Trail Blazers,109,Miami Heat,116,Box Score,,19600,
147,"Sun, Dec 20, 2015",3:30p,Philadelphia 76ers,86,Cleveland Cavaliers,108,Box Score,,20562,
148,"Sun, Dec 20, 2015",5:00p,Milwaukee Bucks,101,Phoenix Suns,95,Box Score,,16859,
149,"Sun, Dec 20, 2015",6:00p,Atlanta Hawks,103,Orlando Magic,100,Box Score,,16982,
150,"Sun, Dec 20, 2015",6:00p,Sacramento Kings,104,Toronto Raptors,94,Box Score,,19800,
151,"Sun, Dec 20, 2015",8:00p,New Orleans Pelicans,130,Denver Nuggets,125,Box Score,,13857,
152,"Mon, Dec 21, 2015",7:00p,Sacramento Kings,99,Washington Wizards,113,Box Score,,15124,
153,"Mon, Dec 21, 2015",7:30p,Minnesota Timberwolves,99,Boston Celtics,113,Box Score,,18624,
154,"Mon, Dec 21, 2015",7:30p,Orlando Magic,107,New York Knicks,99,Box Score,,19812,
155,"Mon, Dec 21, 2015",8:00p,Portland Trail Blazers,97,Atlanta Hawks,106,Box Score,,18373,
156,"Mon, Dec 21, 2015",8:00p,Brooklyn Nets,105,Chicago Bulls,102,Box Score,,21825,
157,"Mon, Dec 21, 2015",8:00p,Charlotte Hornets,95,Houston Rockets,102,Box Score,,18236,
158,"Mon, Dec 21, 2015",8:30p,Indiana Pacers,92,San Antonio Spurs,106,Box Score,,18418,
159,"Mon, Dec 21, 2015",9:00p,Phoenix Suns,89,Utah Jazz,110,Box Score,,19911,
160,"Mon, Dec 21, 2015",10:30p,Oklahoma City Thunder,100,Los Angeles Clippers,99,Box Score,,19415,
161,"Tue, Dec 22, 2015",7:00p,Memphis Grizzlies,104,Philadelphia 76ers,90,Box Score,,15552,
162,"Tue, Dec 22, 2015",7:30p,Detroit Pistons,93,Miami Heat,92,Box Score,,19901,
163,"Tue, Dec 22, 2015",7:30p,Dallas Mavericks,99,Toronto Raptors,103,Box Score,,19800,
164,"Tue, Dec 22, 2015",9:00p,Los Angeles Lakers,111,Denver Nuggets,107,Box Score,,19124,
165,"Wed, Dec 23, 2015",7:00p,Boston Celtics,102,Charlotte Hornets,89,Box Score,,19082,
166,"Wed, Dec 23, 2015",7:00p,New York Knicks,84,Cleveland Cavaliers,91,Box Score,,20562,
167,"Wed, Dec 23, 2015",7:00p,Sacramento Kings,108,Indiana Pacers,106,Box Score,,18165,
168,"Wed, Dec 23, 2015",7:00p,Houston Rockets,101,Orlando Magic,104,Box Score,,17061,
169,"Wed, Dec 23, 2015",7:00p,Memphis Grizzlies,91,Washington Wizards,100,Box Score,,15879,
170,"Wed, Dec 23, 2015",7:30p,Dallas Mavericks,119,Brooklyn Nets,118,Box Score,OT,15994,
171,"Wed, Dec 23, 2015",8:00p,Detroit Pistons,100,Atlanta Hawks,107,Box Score,,17575,
172,"Wed, Dec 23, 2015",8:00p,Philadelphia 76ers,100,Milwaukee Bucks,113,Box Score,,15754,
173,"Wed, Dec 23, 2015",8:00p,San Antonio Spurs,108,Minnesota Timberwolves,83,Box Score,,16788,
174,"Wed, Dec 23, 2015",8:00p,Portland Trail Blazers,89,New Orleans Pelicans,115,Box Score,,16686,
175,"Wed, Dec 23, 2015",9:00p,Denver Nuggets,104,Phoenix Suns,96,Box Score,,17034,
176,"Wed, Dec 23, 2015",10:30p,Utah Jazz,85,Golden State Warriors,103,Box Score,,19596,
177,"Wed, Dec 23, 2015",10:30p,Oklahoma City Thunder,120,Los Angeles Lakers,85,Box Score,,18997,
178,"Fri, Dec 25, 2015",12:00p,New Orleans Pelicans,88,Miami Heat,94,Box Score,OT,19845,
179,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS,,,Attend.,Notes
180,"Fri, Dec 25, 2015",2:30p,Chicago Bulls,105,Oklahoma City Thunder,96,Box Score,,18203,
181,"Fri, Dec 25, 2015",5:00p,Cleveland Cavaliers,83,Golden State Warriors,89,Box Score,,19596,
182,"Fri, Dec 25, 2015",8:00p,San Antonio Spurs,84,Houston Rockets,88,Box Score,,18319,
183,"Fri, Dec 25, 2015",10:30p,Los Angeles Clippers,94,Los Angeles Lakers,84,Box Score,,18997,
184,"Sat, Dec 26, 2015",4:00p,Washington Wizards,111,Brooklyn Nets,96,Box Score,,17732,
185,"Sat, Dec 26, 2015",5:00p,Toronto Raptors,111,Milwaukee Bucks,90,Box Score,,16329,
186,"Sat, Dec 26, 2015",7:00p,Memphis Grizzlies,92,Charlotte Hornets,98,Box Score,,19091,
187,"Sat, Dec 26, 2015",7:00p,Houston Rockets,108,New Orleans Pelicans,110,Box Score,,18248,
188,"Sat, Dec 26, 2015",7:00p,Miami Heat,108,Orlando Magic,101,Box Score,,18846,
189,"Sat, Dec 26, 2015",7:30p,New York Knicks,98,Atlanta Hawks,117,Box Score,,19015,
190,"Sat, Dec 26, 2015",7:30p,Boston Celtics,99,Detroit Pistons,93,Box Score,,18288,
191,"Sat, Dec 26, 2015",8:00p,Indiana Pacers,102,Minnesota Timberwolves,88,Box Score,,15076,
192,"Sat, Dec 26, 2015",8:30p,Chicago Bulls,111,Dallas Mavericks,118,Box Score,,20392,
193,"Sat, Dec 26, 2015",8:30p,Denver Nuggets,86,San Antonio Spurs,101,Box Score,,18420,
194,"Sat, Dec 26, 2015",9:00p,Philadelphia 76ers,111,Phoenix Suns,104,Box Score,,17548,
195,"Sat, Dec 26, 2015",9:00p,Los Angeles Clippers,109,Utah Jazz,104,Box Score,,19911,
196,"Sat, Dec 26, 2015",10:00p,Cleveland Cavaliers,76,Portland Trail Blazers,105,Box Score,,19393,
197,"Sun, Dec 27, 2015",6:00p,Los Angeles Lakers,96,Memphis Grizzlies,112,Box Score,,18119,
198,"Sun, Dec 27, 2015",7:00p,New York Knicks,91,Boston Celtics,100,Box Score,,18624,
199,"Sun, Dec 27, 2015",7:00p,Denver Nuggets,112,Oklahoma City Thunder,122,Box Score,,18203,
200,"Sun, Dec 27, 2015",9:00p,Portland Trail Blazers,98,Sacramento Kings,94,Box Score,,17317,
201,"Mon, Dec 28, 2015",7:00p,Los Angeles Lakers,98,Charlotte Hornets,108,Box Score,,19632,
202,"Mon, Dec 28, 2015",7:00p,Atlanta Hawks,87,Indiana Pacers,93,Box Score,,18165,
203,"Mon, Dec 28, 2015",7:00p,New Orleans Pelicans,89,Orlando Magic,104,Box Score,,17606,
204,"Mon, Dec 28, 2015",7:00p,Los Angeles Clippers,108,Washington Wizards,91,Box Score,,20356,
205,"Mon, Dec 28, 2015",7:30p,Brooklyn Nets,111,Miami Heat,105,Box Score,,19975,
206,"Mon, Dec 28, 2015",8:00p,Toronto Raptors,97,Chicago Bulls,104,Box Score,,21898,
207,"Mon, Dec 28, 2015",8:30p,Milwaukee Bucks,93,Dallas Mavericks,103,Box Score,,20300,
208,"Mon, Dec 28, 2015",8:30p,Minnesota Timberwolves,95,San Antonio Spurs,101,Box Score,,18493,
209,"Mon, Dec 28, 2015",9:00p,Cleveland Cavaliers,101,Phoenix Suns,97,Box Score,,18319,
210,"Mon, Dec 28, 2015",9:00p,Philadelphia 76ers,91,Utah Jazz,95,Box Score,,19911,
211,"Mon, Dec 28, 2015",10:30p,Sacramento Kings,103,Golden State Warriors,122,Box Score,,19596,
212,"Tue, Dec 29, 2015",7:30p,Detroit Pistons,96,New York Knicks,108,Box Score,,19812,
213,"Tue, Dec 29, 2015",8:00p,Atlanta Hawks,121,Houston Rockets,115,Box Score,,18211,
214,"Tue, Dec 29, 2015",8:00p,Miami Heat,90,Memphis Grizzlies,99,Box Score,OT,18119,
215,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS,,,Attend.,Notes
216,"Tue, Dec 29, 2015",8:00p,Milwaukee Bucks,123,Oklahoma City Thunder,131,Box Score,,18203,
217,"Tue, Dec 29, 2015",9:00p,Cleveland Cavaliers,93,Denver Nuggets,87,Box Score,,17523,
218,"Wed, Dec 30, 2015",7:00p,Los Angeles Clippers,122,Charlotte Hornets,117,Box Score,,19145,
219,"Wed, Dec 30, 2015",7:00p,Brooklyn Nets,93,Orlando Magic,100,Box Score,,18397,
220,"Wed, Dec 30, 2015",7:30p,Los Angeles Lakers,112,Boston Celtics,104,Box Score,,18624,
221,"Wed, Dec 30, 2015",7:30p,Washington Wizards,91,Toronto Raptors,94,Box Score,,19800,
222,"Wed, Dec 30, 2015",8:00p,Indiana Pacers,100,Chicago Bulls,102,Box Score,OT,22206,
223,"Wed, Dec 30, 2015",8:00p,Utah Jazz,80,Minnesota Timberwolves,94,Box Score,,14326,
224,"Wed, Dec 30, 2015",8:30p,Golden State Warriors,91,Dallas Mavericks,114,Box Score,,20494,
225,"Wed, Dec 30, 2015",8:30p,Phoenix Suns,79,San Antonio Spurs,112,Box Score,,18418,
226,"Wed, Dec 30, 2015",10:00p,Denver Nuggets,103,Portland Trail Blazers,110,Box Score,,19393,
227,"Wed, Dec 30, 2015",10:00p,Philadelphia 76ers,110,Sacramento Kings,105,Box Score,,17317,
228,"Thu, Dec 31, 2015",6:00p,Minnesota Timberwolves,90,Detroit Pistons,115,Box Score,,15475,
229,"Thu, Dec 31, 2015",6:00p,Milwaukee Bucks,120,Indiana Pacers,116,Box Score,,16348,
230,"Thu, Dec 31, 2015",7:00p,Golden State Warriors,114,Houston Rockets,110,Box Score,,18313,
231,"Thu, Dec 31, 2015",8:00p,Los Angeles Clippers,95,New Orleans Pelicans,89,Box Score,,16920,
232,"Thu, Dec 31, 2015",8:00p,Phoenix Suns,106,Oklahoma City Thunder,110,Box Score,,18203,
233,"Thu, Dec 31, 2015",9:00p,Portland Trail Blazers,96,Utah Jazz,109,Box Score,,19380,
0,"Fri, Jan 1, 2016",7:00p,Orlando Magic,91,Washington Wizards,103,Box Score,,16986,
